chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,label
0.188313,0.592084,0.142397,0.009894,0.250391,0.014471,0.290314,0.033031,0.257744,0.014652,0.308641,0.387241,0.626393,0.033204,0.433960,0.001446,0.511364,classical
0.632914,0.567741,0.142079,0.083968,0.448023,0.201841,0.430595,0.047191,0.458381,0.085066,0.618861,0.705745,0.629944,0.003395,0.444289,0.097536,0.320158,disco
0.205582,0.530627,0.077103,0.001282,0.101918,0.002711,0.135727,0.022585,0.119304,0.004140,0.144878,0.190513,0.629808,0.008583,0.445598,0.000745,0.340024,classical
0.514875,0.649894,0.564094,0.473669,0.620724,0.188585,0.752423,0.181363,0.699525,0.203717,0.466733,0.558413,0.630104,0.212123,0.436148,0.488564,0.285195,pop
0.195953,0.715109,0.553123,0.184736,0.462323,0.087397,0.553371,0.064107,0.557267,0.073951,0.395405,0.483462,0.829718,0.251184,0.851682,0.444353,0.361781,disco
0.481741,0.608337,0.373118,0.096256,0.365286,0.164513,0.566790,0.205384,0.434230,0.246939,0.265669,0.337530,0.627546,0.149753,0.343366,0.104403,0.320158,disco
0.336329,0.757486,0.359798,0.017044,0.351904,0.187091,0.462269,0.365634,0.429243,0.283173,0.266487,0.338490,0.564695,0.156912,0.222389,0.073705,0.242115,rock
0.444868,0.663182,0.113161,0.012540,0.501543,0.164959,0.538431,0.034684,0.560642,0.065749,0.524673,0.616536,0.572533,0.012984,0.395750,0.014439,0.553247,rock
0.462629,0.664895,0.261570,0.055407,0.501570,0.179056,0.514713,0.128272,0.535925,0.124912,0.534378,0.626030,0.630719,0.048237,0.441496,0.090152,0.269730,disco
0.365718,0.803830,0.045114,0.008277,0.385667,0.091112,0.530245,0.046111,0.493807,0.072212,0.277362,0.351191,0.598589,0.002171,0.425514,0.005070,0.178762,rock
0.596998,0.402637,0.358546,0.072303,0.402795,0.069258,0.505740,0.044429,0.488490,0.057793,0.397451,0.485665,0.590955,0.100533,0.408166,0.118613,0.255411,rock
0.141874,0.602635,0.072191,0.020685,0.214206,0.029203,0.294096,0.051468,0.235422,0.024296,0.226380,0.290890,0.625438,0.013635,0.430443,0.000310,0.441558,classical
0.457814,0.610634,0.281708,0.056293,0.686399,0.046610,0.850848,0.036381,0.807734,0.024314,0.568639,0.658991,0.629886,0.059860,0.446355,0.080906,0.385714,disco
0.550002,0.775123,0.414482,0.794067,0.755803,0.979240,0.810890,0.137591,0.799005,0.256439,0.700479,0.777762,0.605686,0.338569,0.512387,0.179501,0.269730,pop
0.165805,0.535801,0.027007,0.000465,0.155521,0.004480,0.273052,0.002805,0.209621,0.004246,0.136576,0.180013,0.633564,0.001409,0.461474,0.000019,0.340024,classical
0.281563,0.719719,0.304688,0.027742,0.211554,0.086872,0.448601,0.177461,0.248515,0.173239,0.150023,0.196994,0.629362,0.103011,0.412901,0.051560,0.796930,pop
0.439077,0.634056,0.505629,0.188361,0.405763,0.207179,0.665769,0.222184,0.508220,0.339699,0.300164,0.377541,0.630671,0.206304,0.445798,0.260160,0.474408,pop
0.422661,0.662146,0.464278,0.044631,0.450134,0.129264,0.612795,0.081140,0.550122,0.086545,0.330800,0.412342,0.608912,0.220466,0.208987,0.114894,0.385714,rock
0.342880,0.674446,0.272227,0.015660,0.117451,0.041361,0.332989,0.149929,0.198808,0.117381,0.038120,0.051626,0.628974,0.093654,0.440064,0.017767,0.320158,rock
0.429576,0.694759,0.639033,0.292736,0.611309,0.297053,0.782276,0.142380,0.702956,0.198186,0.514324,0.606336,0.629825,0.294261,0.439215,0.505304,0.340024,pop
0.492497,0.497096,0.220533,0.062642,0.558467,0.074176,0.593074,0.057737,0.619295,0.049563,0.623597,0.710058,0.629827,0.032102,0.451063,0.071309,0.320158,disco
0.301164,0.770323,0.191775,0.034717,0.359690,0.297007,0.480477,0.123231,0.422117,0.148519,0.258536,0.329147,0.630254,0.026540,0.452746,0.061843,0.320158,rock
0.436653,0.733042,0.490031,0.186849,0.579179,0.341828,0.812642,0.079993,0.718058,0.206833,0.377105,0.463629,0.629482,0.205060,0.449280,0.236805,0.385714,pop
0.242377,0.630423,0.062279,0.004151,0.251867,0.011145,0.252633,0.010560,0.269659,0.011222,0.295194,0.371831,0.635309,0.006642,0.449561,0.000426,0.207373,classical
0.404613,0.611082,0.154118,0.019978,0.440102,0.059482,0.483510,0.070045,0.492506,0.063716,0.464394,0.556015,0.579877,0.025691,0.380951,0.016467,0.320158,rock
0.189378,0.659631,0.073297,0.006573,0.270430,0.007550,0.304828,0.055023,0.300447,0.012275,0.336471,0.418708,0.629120,0.009284,0.439714,0.000786,0.269730,classical
0.405598,0.571519,0.371850,0.071547,0.720879,0.063566,0.896823,0.029206,0.854631,0.026544,0.567119,0.657547,0.630594,0.145808,0.445818,0.068357,0.320158,disco
0.190147,0.701269,0.178098,0.102610,0.253120,0.252030,0.511083,0.651803,0.330584,0.533375,0.161600,0.211506,0.630124,0.060693,0.447457,0.013953,0.441558,pop
0.262224,0.639633,0.269969,0.068007,0.305944,0.099724,0.500578,0.205408,0.358770,0.207085,0.250468,0.319620,0.627876,0.085940,0.421569,0.041534,0.361781,pop
0.471088,0.533893,0.235066,0.026195,0.333589,0.085558,0.504374,0.100975,0.459927,0.104442,0.233396,0.299302,0.627701,0.054673,0.392677,0.032228,0.412167,disco
0.473494,0.692460,0.638208,0.135676,0.662276,0.333892,0.791646,0.198784,0.743359,0.214607,0.519878,0.611821,0.630738,0.404505,0.505468,0.239777,0.385714,pop
0.438262,0.572907,0.590048,0.195571,0.578705,0.332287,0.709711,0.154838,0.645529,0.206277,0.561623,0.652312,0.629244,0.245118,0.438169,0.392188,0.242115,pop
0.528963,0.685467,0.327243,0.241692,0.535624,0.172795,0.608902,0.228266,0.549330,0.214996,0.540400,0.631886,0.630135,0.093664,0.447290,0.168816,0.218182,rock
0.582230,0.508677,0.351721,0.027160,0.484580,0.116066,0.722151,0.095973,0.629758,0.122628,0.296013,0.372773,0.631280,0.130547,0.456671,0.051214,0.340024,disco
0.364096,0.555728,0.055344,0.007072,0.152319,0.017078,0.289587,0.063725,0.190475,0.019071,0.128742,0.170059,0.627148,0.005753,0.438171,0.000630,0.340024,classical
0.499882,0.530977,0.305493,0.025675,0.248745,0.099163,0.354829,0.140531,0.289672,0.103402,0.238131,0.304959,0.626632,0.101595,0.290732,0.031897,0.162338,classical
0.162591,0.589641,0.123229,0.003738,0.083892,0.001640,0.067966,0.008724,0.098226,0.003652,0.128566,0.169835,0.629828,0.024364,0.446789,0.000577,0.255411,classical
0.493951,0.510773,0.458304,0.082682,0.450517,0.113550,0.475528,0.113138,0.477555,0.120936,0.529642,0.621406,0.628402,0.155412,0.356068,0.178712,0.269730,rock
0.517679,0.573534,0.420252,0.248450,0.628424,0.194298,0.798253,0.070633,0.739617,0.121742,0.429783,0.520054,0.632685,0.097715,0.468601,0.343929,0.255411,pop
0.126859,0.665582,0.046448,0.001064,0.081884,0.003083,0.026073,0.008358,0.073952,0.003849,0.177853,0.231714,0.629662,0.003410,0.443381,0.000220,0.385714,classical
0.411962,0.602187,0.532803,0.204990,0.626160,0.144298,0.766611,0.097874,0.717935,0.116530,0.491055,0.583113,0.629938,0.234043,0.452639,0.315951,0.601113,pop
0.461408,0.517004,0.206060,0.016529,0.376053,0.436605,0.622937,0.305165,0.468779,0.378956,0.226731,0.291311,0.630168,0.048836,0.454763,0.018119,0.601113,pop
0.228560,0.603620,0.050408,0.000782,0.033853,0.001314,0.021794,0.023250,0.046605,0.000737,0.096527,0.128651,0.630008,0.004114,0.446152,0.000184,0.072776,classical
0.101235,0.535913,0.028925,0.000496,0.104635,0.005645,0.164656,0.034947,0.114364,0.004338,0.164348,0.214936,0.634861,0.001614,0.453403,0.000028,0.111570,classical
0.433990,0.630692,0.356425,0.041892,0.528030,0.421168,0.639513,0.239863,0.554826,0.296237,0.478543,0.570461,0.629435,0.106238,0.444202,0.113022,0.269730,pop
0.328935,0.674371,0.093340,0.011467,0.323527,0.168346,0.546190,0.257051,0.409636,0.243534,0.199310,0.258094,0.591622,0.008297,0.365880,0.007773,0.340024,pop
0.361843,0.675451,0.564834,0.046521,0.216623,0.183955,0.374346,0.166489,0.288965,0.181863,0.135992,0.179272,0.629463,0.351231,0.502175,0.139101,0.269730,rock
0.365495,0.689884,0.485305,0.042427,0.234426,0.135408,0.413777,0.125130,0.344328,0.158034,0.115353,0.152942,0.630049,0.288074,0.443707,0.070575,0.474408,rock
0.408671,0.762577,0.218083,0.027902,0.332125,0.097072,0.534578,0.091040,0.465395,0.136729,0.164523,0.215155,0.575370,0.046253,0.235614,0.044570,0.361781,disco
0.335528,0.676291,0.460030,0.057122,0.383667,0.089759,0.554182,0.087765,0.485954,0.083026,0.259121,0.329836,0.605904,0.219877,0.234487,0.101094,0.385714,rock
0.494700,0.500532,0.419539,0.055498,0.370785,0.018354,0.413117,0.027483,0.394374,0.023362,0.407799,0.496756,0.628174,0.117368,0.364995,0.152001,0.269730,rock
0.274485,0.718260,0.326477,0.022640,0.258598,0.052656,0.359905,0.132911,0.323033,0.082965,0.206209,0.266503,0.629113,0.111581,0.444180,0.049945,0.511364,disco
0.370282,0.673002,0.181425,0.179405,0.410205,0.274938,0.514814,0.196492,0.483503,0.232426,0.355999,0.440448,0.630104,0.049571,0.435203,0.057126,0.441558,rock
0.131769,0.692723,0.229063,0.217548,0.182385,0.196250,0.413672,0.544015,0.202796,0.458477,0.112430,0.149187,0.650817,0.140177,0.459600,0.002122,0.656344,classical
0.397237,0.568470,0.233472,0.027074,0.241958,0.016764,0.256507,0.003802,0.299391,0.008920,0.254326,0.324182,0.630241,0.067251,0.448479,0.015401,0.474408,rock
0.370503,0.629923,0.020728,0.000027,0.214176,0.006580,0.357755,0.010326,0.284355,0.012496,0.231408,0.296922,0.615726,0.000671,0.409186,0.000075,0.207373,classical
0.477368,0.534540,0.264829,0.031450,0.422506,0.091183,0.552625,0.181366,0.475246,0.126920,0.364768,0.450120,0.629131,0.061627,0.444250,0.058069,0.553247,rock
0.106954,0.650765,0.058892,0.006438,0.046476,0.003479,0.152751,0.059751,0.021333,0.003547,0.097755,0.130243,0.586455,0.006130,0.439832,0.000921,0.242115,classical
0.455478,0.752591,0.383780,0.287561,0.327820,0.112971,0.419549,0.197410,0.399304,0.122258,0.262570,0.333893,0.648643,0.112375,0.718492,0.295856,0.269730,disco
0.404526,0.677746,0.230628,0.126278,0.402612,0.202258,0.576337,0.230155,0.466799,0.238378,0.297942,0.374991,0.629945,0.025385,0.446571,0.152473,0.361781,disco
0.535384,0.432218,0.206176,0.064837,0.671326,0.325709,0.765755,0.141386,0.735855,0.220395,0.682355,0.762194,0.629653,0.023105,0.444936,0.094525,0.361781,disco
0.192619,0.720258,0.152213,0.009946,0.371210,0.023439,0.370405,0.012094,0.379697,0.019618,0.494095,0.586170,0.617839,0.033521,0.399233,0.004214,0.229736,classical
0.351342,0.777800,0.466585,0.170999,0.495866,0.234192,0.588204,0.194507,0.527318,0.210339,0.456911,0.548314,0.630102,0.146516,0.433071,0.314229,0.269730,pop
0.738236,0.183390,0.363716,0.027852,0.444681,0.024343,0.496871,0.018184,0.500452,0.025465,0.494913,0.586992,0.630184,0.084203,0.358386,0.102849,0.170315,rock
0.347413,0.623186,0.515609,0.050918,0.455401,0.032074,0.681255,0.063207,0.572303,0.075245,0.335243,0.417332,0.631841,0.274241,0.453590,0.119246,0.511364,pop
0.330583,0.494575,0.114661,0.027171,0.190439,0.089589,0.239736,0.318854,0.206246,0.106574,0.222346,0.286036,0.629403,0.014863,0.443484,0.008750,0.320158,classical
0.061307,0.579764,0.040677,0.001549,0.067023,0.009085,0.233385,0.088013,0.025773,0.007664,0.111787,0.148360,0.590046,0.003052,0.442217,0.000130,0.361781,classical
0.418056,0.881638,0.333661,0.318004,0.658350,0.873743,0.795607,0.407742,0.748053,0.553517,0.547007,0.638280,0.630765,0.102217,0.456319,0.212275,0.269730,pop
0.297257,0.661420,0.019963,0.001013,0.111453,0.004547,0.166210,0.022164,0.133171,0.004450,0.129794,0.171399,0.629733,0.000920,0.446102,0.000062,0.553247,classical
0.346506,0.680630,0.329946,0.043003,0.424069,0.117439,0.572745,0.236539,0.498162,0.141481,0.309694,0.388441,0.627839,0.119913,0.440751,0.057720,0.320158,disco
0.220159,0.618279,0.050979,0.001305,0.158527,0.006798,0.273790,0.012221,0.151562,0.015198,0.247603,0.316225,0.608203,0.004504,0.422434,0.000151,0.511364,classical
0.329520,0.535929,0.238940,0.012222,0.246037,0.019797,0.264109,0.004709,0.305207,0.008399,0.241113,0.308513,0.630633,0.070755,0.450967,0.016385,0.474408,rock
0.496802,0.610055,0.340702,0.051049,0.578041,0.345569,0.767716,0.145531,0.688449,0.218950,0.404818,0.493568,0.630742,0.124209,0.448301,0.061909,0.340024,disco
0.434460,0.687443,0.206993,0.024143,0.473909,0.225499,0.572010,0.073015,0.554637,0.113941,0.450129,0.541300,0.629365,0.039727,0.444644,0.036601,0.385714,rock
0.524597,0.499198,0.192007,0.078286,0.646109,0.188007,0.609373,0.035097,0.669218,0.049480,0.863014,0.906561,0.635784,0.027427,0.510898,0.073739,0.320158,disco
0.388649,0.544693,0.473587,0.015849,0.514554,0.085762,0.636809,0.072291,0.591392,0.072862,0.443288,0.534191,0.631025,0.254631,0.538125,0.080283,0.242115,rock
0.448496,0.518569,0.355011,0.026281,0.356271,0.080788,0.450100,0.056766,0.425058,0.080471,0.336529,0.418774,0.629236,0.112925,0.362406,0.073136,0.340024,rock
0.238887,0.719586,0.101822,0.012309,0.395299,0.030535,0.370324,0.017994,0.387068,0.020234,0.533150,0.624833,0.610822,0.017340,0.419936,0.002635,0.255411,classical
0.668860,0.478738,0.654435,0.412651,0.452755,0.140054,0.614722,0.113042,0.574301,0.116298,0.310980,0.389907,0.629211,0.544580,0.403457,0.164882,0.385714,disco
0.447307,0.555685,0.303700,0.057650,0.691089,0.184522,0.789896,0.063935,0.770743,0.095252,0.638272,0.723317,0.629888,0.076304,0.408132,0.097234,0.385714,pop
0.331893,0.712841,0.145050,0.019489,0.517078,0.308078,0.785924,0.174461,0.673488,0.212339,0.358162,0.442839,0.600059,0.020702,0.338680,0.020680,0.361781,rock
0.504916,0.478579,0.232633,0.046876,0.499428,0.036648,0.553771,0.045998,0.577478,0.037928,0.549228,0.640423,0.634545,0.030446,0.532321,0.087212,0.320158,disco
0.081283,0.483926,0.277784,0.029264,0.185468,0.018374,0.227024,0.056278,0.201514,0.019615,0.227432,0.292154,0.627974,0.126670,0.436228,0.002685,0.441558,classical
0.412357,0.695191,0.217977,0.110290,0.506013,0.203168,0.612563,0.270560,0.551969,0.222391,0.436915,0.527537,0.594372,0.036193,0.358680,0.103703,0.320158,rock
0.437587,0.643912,0.351640,0.330710,0.473421,0.672251,0.680076,0.651296,0.536981,0.720378,0.350035,0.433839,0.629470,0.125703,0.447161,0.221969,0.178762,pop
0.384423,0.632225,0.472291,0.149903,0.625337,0.129086,0.852080,0.107673,0.792114,0.148469,0.476906,0.568797,0.629817,0.184525,0.434203,0.237778,0.553247,pop
0.528390,0.441004,0.782664,0.104008,0.713146,0.111672,0.914517,0.056853,0.850936,0.048515,0.466090,0.557754,0.628176,0.581482,0.422529,0.402962,0.385714,pop
0.412925,0.658707,0.501252,0.047337,0.449980,0.145267,0.579502,0.235513,0.497323,0.198882,0.399614,0.487990,0.626795,0.206298,0.364733,0.194671,0.361781,disco
0.414044,0.644473,0.440784,0.071719,0.262190,0.333433,0.634203,0.425476,0.355112,0.534047,0.084366,0.112821,0.630260,0.245106,0.517330,0.060681,0.111570,pop
0.536766,0.781559,0.603994,0.546752,0.703759,0.782091,0.834858,0.254879,0.776607,0.385856,0.471410,0.563197,0.631822,0.448719,0.454568,0.340658,0.229736,pop
0.231055,0.627804,0.066259,0.000986,0.182526,0.007928,0.245413,0.009152,0.200600,0.008973,0.260407,0.331349,0.627492,0.007208,0.428915,0.000222,0.162338,classical
0.436559,0.752690,0.459900,0.294925,0.556773,0.453482,0.807347,0.176447,0.672367,0.428941,0.295194,0.371831,0.627405,0.183286,0.467792,0.293983,0.656344,pop
0.165158,0.666041,0.128381,0.043982,0.327407,0.232381,0.275283,0.128753,0.309694,0.115226,0.405402,0.494194,0.629869,0.021521,0.445877,0.012246,0.301948,disco
0.632279,0.656742,0.707556,0.819148,0.734351,0.370761,0.854012,0.184630,0.818244,0.216704,0.562675,0.653316,0.629616,0.395238,0.476684,0.681748,0.285195,pop
0.504868,0.466153,0.434092,0.073776,0.521594,0.309956,0.658734,0.394848,0.593032,0.340043,0.456151,0.547530,0.628263,0.162410,0.453212,0.151789,0.218182,disco
0.159352,0.674326,0.109311,0.006716,0.286090,0.026158,0.318024,0.023720,0.299287,0.029661,0.408267,0.497255,0.628262,0.020142,0.439504,0.000652,0.474408,classical
0.401672,0.707462,0.104774,0.005770,0.170272,0.382703,0.431988,0.714923,0.204917,0.526008,0.050514,0.068182,0.592032,0.017345,0.336085,0.001919,0.796930,rock
0.275569,0.600127,0.192099,0.020390,0.204045,0.012706,0.271595,0.018615,0.248280,0.009516,0.213459,0.275303,0.623086,0.059708,0.380400,0.002271,0.474408,classical
0.562171,0.499897,0.346456,0.183142,0.626284,0.185606,0.688691,0.128439,0.651279,0.147056,0.536717,0.628308,0.629012,0.070703,0.432970,0.213404,0.385714,disco
0.136638,0.600823,0.013731,0.000280,0.118723,0.020116,0.215419,0.035510,0.161922,0.028779,0.113891,0.151066,0.629482,0.000450,0.446744,0.000009,0.242115,classical
0.333549,0.569308,0.358134,0.038065,0.422358,0.042117,0.506122,0.032594,0.505081,0.046929,0.410313,0.499438,0.628393,0.131773,0.369377,0.072653,0.170315,rock
0.558018,0.556335,0.248482,0.066144,0.662651,0.182324,0.925910,0.082884,0.832432,0.079719,0.411717,0.500933,0.629339,0.047842,0.445383,0.080503,0.301948,disco
0.482031,0.607241,0.460102,0.133522,0.744130,0.303177,0.935013,0.059210,0.881412,0.062870,0.499474,0.591561,0.630305,0.167453,0.477322,0.252708,0.361781,pop
0.198397,0.649371,0.023259,0.000310,0.365108,0.067091,0.372509,0.030176,0.350870,0.034921,0.597696,0.686268,0.603212,0.001066,0.438210,0.000017,0.269730,classical
0.520560,0.608610,0.488911,0.118522,0.450826,0.072093,0.617774,0.058079,0.519598,0.102672,0.386284,0.473608,0.626905,0.188339,0.337275,0.216563,0.720779,disco
0.226196,0.800899,0.064346,0.006553,0.387006,0.296225,0.552682,0.135082,0.491752,0.250491,0.286541,0.361845,0.536544,0.005972,0.441815,0.002095,0.128286,disco
0.111151,0.584482,0.006478,0.000063,0.143808,0.007773,0.314403,0.039979,0.166975,0.010783,0.085243,0.113966,0.636717,0.000132,0.448179,0.000000,0.218182,classical
0.135583,0.558874,0.015400,0.000285,0.305401,0.057835,0.377671,0.045447,0.359741,0.049635,0.443639,0.534557,0.605980,0.000506,0.431392,0.000021,0.285195,classical
0.408673,0.739663,0.138023,0.032575,0.381232,0.161962,0.565939,0.093133,0.507786,0.163717,0.255554,0.325632,0.548208,0.012671,0.329546,0.036050,0.656344,disco
0.490301,0.803725,0.339926,0.407953,0.240502,0.211433,0.399603,0.320618,0.321468,0.274112,0.107753,0.143167,0.630403,0.078785,0.624062,0.333591,0.269730,disco
0.101211,0.598794,0.197079,0.046850,0.169845,0.016148,0.218600,0.066529,0.184009,0.017523,0.209015,0.269914,0.627455,0.072291,0.436621,0.001592,0.412167,classical
0.326661,0.632842,0.101317,0.003014,0.176175,0.333601,0.430349,0.855295,0.215286,0.578127,0.087231,0.116560,0.579633,0.015668,0.367246,0.001748,0.128286,rock
0.397097,0.588808,0.134461,0.003345,0.296757,0.090471,0.379647,0.095634,0.347646,0.089310,0.271574,0.344442,0.629841,0.026093,0.445386,0.002793,0.207373,rock
0.237269,0.694048,0.153241,0.011082,0.183500,0.007309,0.200523,0.023506,0.196178,0.007215,0.229595,0.294750,0.629978,0.035633,0.445908,0.002536,0.301948,classical
0.105696,0.569363,0.156532,0.030330,0.148917,0.074330,0.154926,0.072590,0.154550,0.064179,0.224450,0.288570,0.629846,0.045683,0.446814,0.000693,0.796930,classical
0.457436,0.604023,0.543648,0.030526,0.552695,0.090460,0.673536,0.044249,0.651477,0.049038,0.454397,0.545718,0.627718,0.340030,0.346297,0.123319,0.412167,rock
0.165473,0.617700,0.071965,0.002100,0.228698,0.008696,0.233378,0.029155,0.219783,0.011910,0.346644,0.430069,0.628801,0.007633,0.436788,0.000910,0.601113,classical
0.370020,0.620315,0.424096,0.238065,0.596705,0.458624,0.778209,0.123125,0.681463,0.254110,0.490762,0.582819,0.630536,0.164579,0.458941,0.200261,0.285195,pop
0.560162,0.450429,0.261351,0.045481,0.324891,0.061239,0.445149,0.106415,0.410786,0.092621,0.274322,0.347649,0.630465,0.052218,0.476793,0.080699,0.385714,disco
0.415546,0.679606,0.296099,0.121249,0.382788,0.189481,0.472677,0.206694,0.442997,0.191454,0.361261,0.446258,0.629666,0.053775,0.448539,0.139288,0.361781,disco
0.128787,0.521517,0.026190,0.000649,0.095315,0.017292,0.104646,0.053695,0.095879,0.013727,0.154408,0.202503,0.629722,0.001386,0.446927,0.000028,0.340024,classical
0.427314,0.782548,0.515924,0.579530,0.835040,0.430990,0.895878,0.071007,0.899804,0.054960,0.695101,0.773167,0.634012,0.199832,0.503259,0.593002,0.285195,pop
0.390113,0.754069,0.311002,0.089502,0.464341,0.089620,0.537327,0.133587,0.538517,0.110012,0.472053,0.563853,0.630565,0.047578,0.463549,0.163670,0.340024,disco
0.189445,0.624543,0.190707,0.020653,0.084365,0.016386,0.102799,0.066717,0.085095,0.013508,0.133244,0.175784,0.582798,0.057843,0.416793,0.003110,0.178762,classical
0.547528,0.516563,0.295859,0.044061,0.416411,0.114315,0.565563,0.061102,0.527535,0.112242,0.342844,0.425834,0.629789,0.052547,0.450025,0.105182,0.361781,disco
0.538118,0.442535,0.416144,0.025455,0.433977,0.041426,0.496587,0.034768,0.490234,0.043357,0.455858,0.547228,0.630518,0.112349,0.352949,0.130521,0.170315,rock
0.099662,0.583355,0.171648,0.085308,0.187223,0.010746,0.235747,0.037611,0.199195,0.010696,0.225912,0.290328,0.627028,0.068195,0.437235,0.001187,1.000000,classical
0.361647,0.705014,0.428064,0.202912,0.432485,0.258747,0.754401,0.347916,0.586197,0.530547,0.288821,0.364482,0.629618,0.147193,0.447338,0.263647,0.340024,pop
0.261030,0.598340,0.287298,0.044012,0.224617,0.062770,0.321094,0.102255,0.284082,0.088478,0.188786,0.245198,0.629124,0.089862,0.443544,0.060118,0.320158,rock
0.476321,0.690542,0.408250,0.039848,0.451301,0.148708,0.594821,0.111242,0.537754,0.097778,0.327058,0.408129,0.619824,0.182819,0.198962,0.077543,0.385714,rock
0.381287,0.654385,0.287014,0.020605,0.296912,0.438943,0.425134,0.270782,0.337805,0.300805,0.235500,0.301818,0.630589,0.097241,0.446690,0.036763,0.340024,rock
0.247451,0.651012,0.175202,0.018589,0.197981,0.026664,0.222658,0.015345,0.213005,0.018790,0.254210,0.324044,0.629993,0.039898,0.444922,0.008757,0.197240,classical
0.427710,0.491060,0.327839,0.052108,0.761226,0.178289,0.861967,0.039943,0.846694,0.039515,0.697030,0.774818,0.627776,0.081203,0.415482,0.121925,0.385714,pop
0.443360,0.698438,0.294515,0.070513,0.640391,0.144698,0.876893,0.067523,0.807507,0.053413,0.431420,0.521775,0.629270,0.052222,0.447334,0.120442,0.320158,disco
0.183915,0.711680,0.035461,0.003954,0.248880,0.039677,0.274091,0.035769,0.271893,0.029685,0.261576,0.332725,0.645629,0.002973,0.450978,0.000139,0.441558,classical
0.426263,0.604098,0.398318,0.094285,0.240013,0.060270,0.324198,0.100835,0.300400,0.077878,0.227841,0.292645,0.630479,0.112873,0.463976,0.216638,0.361781,disco
0.534524,0.553628,0.398084,0.038689,0.604519,0.097101,0.693373,0.044661,0.682472,0.064765,0.606232,0.694163,0.626159,0.127540,0.360976,0.130613,0.285195,disco
0.366083,0.603642,0.408969,0.070246,0.392895,0.070172,0.542878,0.135054,0.433457,0.120607,0.347053,0.430524,0.630806,0.148584,0.456108,0.144637,0.361781,disco
0.434002,0.794072,0.208748,0.051709,0.410079,0.059848,0.418977,0.060282,0.440603,0.060297,0.439839,0.530593,0.586810,0.037402,0.346223,0.049528,0.242115,rock
0.383124,0.695938,0.347733,0.127540,0.365528,0.160561,0.489022,0.168067,0.444788,0.188817,0.327409,0.408524,0.627538,0.082496,0.443155,0.178821,0.301948,disco
0.443173,0.866610,0.646713,0.537094,0.753753,0.435214,0.887799,0.122497,0.847524,0.145176,0.523503,0.615387,0.628384,0.534564,0.441954,0.312006,0.255411,pop
0.432345,0.804396,0.418558,0.094995,0.513386,0.208883,0.626309,0.136429,0.585415,0.162599,0.450304,0.541482,0.619393,0.137119,0.378422,0.182359,0.320158,disco
0.490881,0.594346,0.498624,0.212669,0.429341,0.169436,0.555683,0.120136,0.526282,0.137666,0.379677,0.466432,0.629387,0.211185,0.516129,0.234059,0.340024,disco
0.580137,0.770904,0.759542,0.810259,0.680070,0.375189,0.825959,0.183646,0.767538,0.251416,0.462114,0.553673,0.631858,0.487416,0.421510,0.626839,0.285195,pop
0.627902,0.474680,0.348273,0.101349,0.398691,0.578202,0.616612,0.905871,0.519607,0.678014,0.210594,0.271830,0.630586,0.102372,0.450598,0.105669,0.385714,disco
0.216098,0.703288,0.316665,0.116101,0.365419,0.117004,0.466076,0.069857,0.373381,0.080426,0.345826,0.429158,0.619824,0.139589,0.420539,0.042032,0.285195,pop
0.619523,0.522693,0.394697,0.448554,0.656827,0.288049,0.763276,0.072936,0.719698,0.145766,0.564897,0.655433,0.555280,0.126560,0.669012,0.372870,0.385714,pop
0.564377,0.438019,0.419824,0.137494,0.513909,0.192630,0.649384,0.119151,0.634396,0.120504,0.452350,0.543602,0.630604,0.147910,0.439199,0.176227,0.441558,disco
0.101392,0.534029,0.159797,0.014034,0.230563,0.025959,0.265184,0.025670,0.247488,0.016336,0.319750,0.399870,0.628929,0.040528,0.438160,0.002273,0.553247,classical
0.437612,0.563103,0.285381,0.066880,0.402884,0.044315,0.447475,0.049528,0.448973,0.056773,0.422533,0.512410,0.604594,0.070266,0.325765,0.075546,0.474408,rock
0.407316,0.810722,0.566598,0.134538,0.560856,0.384264,0.853434,0.174642,0.718095,0.285776,0.261693,0.332862,0.625336,0.394097,0.414462,0.160983,0.601113,pop
0.390100,0.564888,0.589428,0.202916,0.526536,0.129235,0.743047,0.146813,0.639722,0.195328,0.414114,0.503484,0.632734,0.325929,0.606918,0.274958,0.601113,pop
0.410677,0.532564,0.331648,0.140192,0.457807,0.038920,0.636100,0.076772,0.532993,0.093194,0.382834,0.469865,0.629486,0.084241,0.445677,0.149996,0.385714,disco
0.556660,0.689236,0.355432,0.072163,0.627034,0.198728,0.660081,0.149512,0.636970,0.145824,0.673877,0.754829,0.629630,0.099219,0.446211,0.129680,0.301948,rock
0.451161,0.794590,0.214513,0.029734,0.323180,0.071680,0.479242,0.112019,0.416678,0.120254,0.200713,0.259807,0.576864,0.043590,0.216087,0.040000,0.361781,disco
0.466418,0.527509,0.251120,0.094860,0.391700,0.031393,0.437234,0.032289,0.427132,0.037579,0.459600,0.551087,0.635947,0.050250,0.484679,0.097358,0.218182,disco
0.440860,0.579599,0.356051,0.126092,0.656337,0.230303,0.832980,0.111646,0.780311,0.137905,0.533501,0.625175,0.629380,0.076328,0.444269,0.196751,0.340024,disco
